frame,allegro_thumb_tip_x,allegro_thumb_tip_y,allegro_thumb_tip_z,allegro_index_tip_x,allegro_index_tip_y,allegro_index_tip_z,allegro_middle_tip_x,allegro_middle_tip_y,allegro_middle_tip_z,allegro_ring_tip_x,allegro_ring_tip_y,allegro_ring_tip_z,shadow_thtip_x,shadow_thtip_y,shadow_thtip_z,shadow_fftip_x,shadow_fftip_y,shadow_fftip_z,shadow_mftip_x,shadow_mftip_y,shadow_mftip_z,shadow_rftip_x,shadow_rftip_y,shadow_rftip_z,shadow_lftip_x,shadow_lftip_y,shadow_lftip_z
106,0.13315623998641968,0.06472263485193253,-0.07031664997339249,0.10446661710739136,0.05103129521012306,0.0845390260219574,0.10470780730247498,2.2794035103856913e-08,0.08686137199401855,0.10470779985189438,-0.05100947245955467,0.08429151028394699,0.10077017283191975,0.06438311284011511,-0.07922130288555866,0.08863303870525954,0.05047181744583789,0.08022390504438862,0.09200804885008726,-0.002230799131959474,0.08856371549210948,0.08708882118133626,-0.04787785654996338,0.0846238672301371,0.08779164620967511,-0.05197681947291318,0.08197988241845564
107,0.13366542756557465,0.06272288411855698,-0.07006862759590149,0.10501499474048615,0.05094331130385399,0.08353333175182343,0.10522225499153137,2.4226658013049018e-08,0.08592694997787476,0.10522224754095078,-0.0509280301630497,0.08336064219474792,0.10469854941179998,0.05687000776916649,-0.07205429043364223,0.0907495115068391,0.05025098305519916,0.07951832980853674,0.09426254578147296,-0.0010593822863135917,0.0861547449237932,0.08973279666833349,-0.046890139544976804,0.0810653631862908,0.09054540735977307,-0.050158630743318104,0.07902606538840826
108,0.13414685428142548,0.060717593878507614,-0.06981995701789856,0.10555300116539001,0.05085490643978119,0.08252283185720444,0.1057281643152237,2.5651372581592113e-08,0.08498773723840714,0.1057281568646431,-0.050846170634031296,0.08242501318454742,0.104974393850407,0.056554818957640626,-0.07276461252374665,0.09098039934660249,0.050186548997985206,0.07876884063131488,0.09449585471908312,-0.0010658907228947505,0.08542961884275498,0.08997431614010332,-0.04690987327956321,0.08037999234596463,0.09076098486304295,-0.05018115793438116,0.07837521323004314
109,0.13460049033164978,0.058707062155008316,-0.06957066804170609,0.10608062893152237,0.05076608434319496,0.08150756359100342,0.10622551292181015,2.7021872739396713e-08,0.08404380083084106,0.10622550547122955,-0.05076390132308006,0.08148466050624847,0.10581834915453062,0.056107612095652,-0.0730903505472728,0.0918354645084582,0.050125646463987344,0.07837880623533888,0.09535127942922489,-0.0010903049322786634,0.08510154030125248,0.09083089080409851,-0.04695120729310987,0.08011725968079435,0.0915972590047037,-0.05021961467935684,0.07814449830493866
110,0.1350262463092804,0.05669166147708893,-0.06932079046964645,0.10659781098365784,0.0506768561899662,0.08048766851425171,0.10671423375606537,2.835938417433681e-08,0.08309520781040192,0.10671422630548477,-0.0506812259554863,0.08053967356681824,0.10557235466173391,0.05541462961607604,-0.0741553970807501,0.09157279172701653,0.049921771259807804,0.07722926987366217,0.09508680543940026,-0.001250290987141176,0.08403860352003892,0.09056778990750383,-0.04713178316972249,0.07914127400189515,0.09131923509549011,-0.05039254278911194,0.07719963752353728
111,0.13542406260967255,0.05467192083597183,-0.06907038390636444,0.10710452497005463,0.05058722943067551,0.07946322113275528,0.10719425976276398,2.967567880318711e-08,0.08214207738637924,0.10719425976276398,-0.0505981519818306,0.07959017902612686,0.10687240389840402,0.055101927967535824,-0.07354327894024791,0.0929415127444646,0.05017974018563038,0.07774530045785334,0.09645150642528115,-0.0009395006362926555,0.08465812456444562,0.09192627628383167,-0.04684408760394874,0.07986870519836436,0.09266871263655477,-0.05009150889470476,0.07795462087637907
112,0.13579390943050385,0.05264810100197792,-0.06881947070360184,0.10760073363780975,0.05049721524119377,0.07843431830406189,0.1076655462384224,3.097965972642669e-08,0.0811844989657402,0.1076655387878418,-0.050514694303274155,0.07863624393939972,0.1060768575385701,0.05385989612375046,-0.0752684817893231,0.09214907225978644,0.049154286774853735,0.07598036822359841,0.0956523036153783,-0.0019098040653419456,0.08291773830401492,0.09112707577243868,-0.04778568823809558,0.07817905871548822,0.09186387205566422,-0.05106349153152695,0.07626632550636238
113,0.13613572716712952,0.05062063783407211,-0.06856808066368103,0.10808638483285904,0.05040682107210159,0.07740108668804169,0.10812804102897644,3.2262324367593465e-08,0.08022253215312958,0.10812803357839584,-0.05043085291981697,0.07767793536186218,0.10622043578716629,0.051561700798535705,-0.07626447009982446,0.09250438944366475,0.049938537513494856,0.07437663932245663,0.09597952065831941,-0.0008829753621140708,0.0819053820140563,0.0914194574394204,-0.04690929577187471,0.07774388808437205,0.09216642565763591,-0.0500557013629555,0.07594128433083454
114,0.13644948601722717,0.04859001934528351,-0.0683162659406662,0.1085614413022995,0.05031605064868927,0.07636357098817825,0.10858166962862015,3.3504424123975696e-08,0.07925630360841751,0.10858166217803955,-0.05034663900732994,0.0767153725028038,0.1079241394207695,0.05077706691077408,-0.07505553704173742,0.09431075775406744,0.04927364286863262,0.07553204420364289,0.0977794151376028,-0.001484575537487755,0.08304282244896669,0.09321383168578451,-0.047477184728350476,0.0789036483955274,0.09396037200974673,-0.05064999318113344,0.07709650411771272
115,0.13673515617847443,0.046556565910577774,-0.06806404888629913,0.10890078544616699,0.05024681240320206,0.07557196915149689,0.10902640223503113,3.473943266385504e-08,0.07828587293624878,0.10900261253118515,-0.05026507005095482,0.07578305900096893,0.10814256993930696,0.042968315883436144,-0.06999972174249804,0.09427341839232031,0.04890479092669229,0.07337343592682198,0.09810006473393422,-0.000877831798263158,0.0793989311055056,0.09384494038465932,-0.0469202678925716,0.0743640065648433,0.0948312314517278,-0.04943863745852389,0.07308298617738553
116,0.13699273765087128,0.044520601630210876,-0.06781146675348282,0.10928838700056076,0.050167620182037354,0.07466673851013184,0.1094621941447258,3.5949000221080496e-08,0.07731131464242935,0.10937442630529404,-0.050192367285490036,0.07495199888944626,0.1082822399080543,0.04264767668473363,-0.07065378598669331,0.09437801783196453,0.04882618594554632,0.0726650119992283,0.09820606024918054,-0.0009155132307316679,0.07871409636968844,0.09395262855590253,-0.04696790769349538,0.07372180482592601,0.09491451085935979,-0.04949036987617952,0.07247578224729591
117,0.13722215592861176,0.04248274490237236,-0.06755857914686203,0.10967952013015747,0.05008604750037193,0.07373428344726562,0.10988898575305939,3.7123669471839094e-08,0.0763327106833458,0.10975798964500427,-0.05011555552482605,0.07407405227422714,0.10906513135379825,0.04219222978814363,-0.07090997980941136,0.0951853037334852,0.048741661221295585,0.07232733327738426,0.0990128214973067,-0.0009704218399916755,0.07843194097726822,0.09475183803523331,-0.04703652894918134,0.0735112426263794,0.09569511144034269,-0.049557051218486706,0.07229654997215694
118,0.13742342591285706,0.04044331982731819,-0.06730541586875916,0.11006814986467361,0.0500047504901886,0.07280506193637848,0.1103067472577095,3.827210193207975e-08,0.07535013556480408,0.11014239490032196,-0.050036780536174774,0.07317367196083069,0.10864386626636885,0.04157872668869926,-0.07193873919387936,0.0947606483585862,0.04861442665230525,0.07119006571198871,0.09858830951073128,-0.0010614594134223342,0.077376399751802,0.09431987368152936,-0.04714542535206202,0.07255425092500598,0.0952498985395989,-0.04965873463734721,0.07136930378128108
119,0.13759654760360718,0.03840268403291702,-0.06705201417207718,0.11033953726291656,0.04995102807879448,0.07219092547893524,0.11071541905403137,3.941592296996532e-08,0.07436369359493256,0.11050910502672195,-0.04996323958039284,0.07233311235904694,0.11000396939262963,0.04127628846406697,-0.07124223469299212,0.09620054390181859,0.048866020746809284,0.07176982651172613,0.10003129900966382,-0.000766395364846702,0.07804203434216517,0.09574564098790794,-0.04686974368877992,0.07333757304196648,0.09666910812467511,-0.04937005718423443,0.07217682763011
120,0.13774153590202332,0.03636110574007034,-0.0667983889579773,0.11065137386322021,0.0498868003487587,0.07145671546459198,0.11111495643854141,4.054320612567608e-08,0.0733734518289566,0.11082553118467331,-0.049899909645318985,0.0716092437505722,0.10898746805962928,0.039948955813298014,-0.0728654165562901,0.09518014220215362,0.04773360706079421,0.07010668786966544,0.09900974872117829,-0.0018452942313945818,0.0763881499690414,0.09472051361545386,-0.04791742352007351,0.0717360316988067,0.09563745576728229,-0.05044943660712477,0.07057667341826915
